model,window_id,target_date,step_ahead,actual_close,pred_close,pred_q10,pred_q90
lag-llama,9,2025-11-17,4,50323.91015625,39447.938,35322.7421875,43619.32617187501
lag-llama,9,2025-11-18,5,48702.98046875,39117.438,34347.20625,42989.235546875
lag-llama,9,2025-11-19,6,48537.69921875,39656.836,35404.762890625,45634.72851562501
lag-llama,9,2025-11-20,7,49823.94140625,39528.523,35343.43046875,44498.30859375
lag-llama,9,2025-11-21,8,48625.87890625,38988.816,35547.12109375,42318.06796875
lag-llama,9,2025-11-25,9,48659.51953125,39462.902,35650.867578125,43797.750390625006
lag-llama,9,2025-11-26,10,49559.0703125,38998.08,35167.498046875,43066.4484375
lag-llama,9,2025-11-27,11,50167.1015625,39270.92,35165.580859375,43659.749609375
lag-llama,9,2025-11-28,12,50253.91015625,39066.85,34714.150390625,42974.66640625
lag-llama,9,2025-12-01,13,49303.28125,38923.97,34751.341015625,43333.61328125001
lag-llama,9,2025-12-02,14,49303.44921875,39344.35,35902.175,42972.192578125
lag-llama,9,2025-12-03,15,49864.6796875,39203.168,35319.77265625,43256.478125
lag-llama,9,2025-12-04,16,51028.421875,38905.89,34854.834765625,42910.48359375
lag-llama,9,2025-12-05,17,50491.87109375,38942.85,35237.97890625,42743.682421875
lag-llama,9,2025-12-08,18,50581.94140625,39361.95,36085.214453125,42776.38476562501
lag-llama,9,2025-12-09,19,50655.1015625,39200.844,36062.56015625,43081.617968750004
lag-llama,9,2025-12-10,20,50602.80078125,39022.22,35324.03359375,42942.325390625
lag-llama,10,2025-11-27,1,50167.1015625,41112.016,34441.709765625,50647.483203125004
lag-llama,10,2025-11-28,2,50253.91015625,39978.066,35109.2734375,46536.01484375
lag-llama,10,2025-12-01,3,49303.28125,38986.844,34788.067578125,43410.47226562501
lag-llama,10,2025-12-02,4,49303.44921875,39653.27,35029.906640625,44549.140625
lag-llama,10,2025-12-03,5,49864.6796875,40167.76,35756.78671875,44229.619921875004
lag-llama,10,2025-12-04,6,51028.421875,39369.96,34822.165234375,43150.889453125004
lag-llama,10,2025-12-05,7,50491.87109375,39221.523,35245.3640625,42623.014453125004
lag-llama,10,2025-12-08,8,50581.94140625,38865.625,34866.105078125,42220.852343750004
lag-llama,10,2025-12-09,9,50655.1015625,38892.992,35211.086328125,42068.051562500004
lag-llama,10,2025-12-10,10,50602.80078125,39737.77,35842.896484375,44272.33203125
lag-llama,10,2025-12-11,11,50148.8203125,39326.586,35921.628515625,42835.027734375006
lag-llama,10,2025-12-12,12,50836.55078125,39236.285,34711.49375,43611.586718750004
lag-llama,10,2025-12-15,13,50168.109375,39473.574,35647.809375,43530.21796875
lag-llama,10,2025-12-16,14,49383.2890625,39080.773,35608.163671875,42460.23359375
lag-llama,10,2025-12-17,15,49512.28125,39191.664,36112.669921875,43078.96484375
lag-llama,10,2025-12-18,16,49001.5,39175.164,36396.9828125,41925.5703125
lag-llama,10,2025-12-19,17,49507.2109375,38742.74,35087.313671875,42300.13671875
lag-llama,10,2025-12-22,18,50402.390625,39107.31,35283.19140625,42072.30625
lag-llama,10,2025-12-23,19,50412.87109375,39284.594,35780.901171875,41976.47265625
lag-llama,10,2025-12-24,20,50344.1015625,38893.406,35687.912890625,42662.6921875
lag-llama,11,2025-12-11,1,50148.8203125,44731.824,35220.445703125,53590.2984375
lag-llama,11,2025-12-12,2,50836.55078125,42030.29,36230.975,50419.205468750006
lag-llama,11,2025-12-15,3,50168.109375,41552.516,37375.74609375,44884.876171875
lag-llama,11,2025-12-16,4,49383.2890625,39650.69,36176.712890625,43452.616015625004
lag-llama,11,2025-12-17,5,49512.28125,40211.12,36808.321875,43515.275
lag-llama,11,2025-12-18,6,49001.5,39618.01,36643.539453125,43119.708203125
lag-llama,11,2025-12-19,7,49507.2109375,39894.363,35598.386328125,43779.125390625
lag-llama,11,2025-12-22,8,50402.390625,40409.996,37273.853125,43620.83359375
lag-llama,11,2025-12-23,9,50412.87109375,39516.812,37002.88828125,42243.470703125
lag-llama,11,2025-12-24,10,50344.1015625,39319.504,36774.825390625,41976.70234375
lag-llama,11,2025-12-25,11,50407.7890625,39911.29,37422.796875,42895.58828125
lag-llama,11,2025-12-26,12,50750.390625,39550.477,37653.4671875,41968.0328125
lag-llama,11,2025-12-29,13,50526.921875,39882.96,37151.678515625,43209.253515625
lag-llama,11,2025-12-30,14,50339.48046875,39480.312,36922.627734375,42774.024609375
