model,window_id,target_date,step_ahead,actual_close,pred_close,pred_q10,pred_q90
lag-llama,5,2025-10-08,20,6753.72021484375,5810.6714,5623.31376953125,5986.751416015625
lag-llama,6,2025-09-25,1,6604.72021484375,6254.181,6045.90576171875,6478.431884765625
lag-llama,6,2025-09-26,2,6643.7001953125,6046.8125,5818.4146484375,6261.2154296875
lag-llama,6,2025-09-29,3,6661.2099609375,6005.404,5796.56142578125,6250.945166015626
lag-llama,6,2025-09-30,4,6688.4599609375,5968.02,5770.609912109375,6151.60244140625
lag-llama,6,2025-10-01,5,6711.2001953125,5954.3535,5735.90078125,6159.3064453125
lag-llama,6,2025-10-02,6,6715.35009765625,5916.7983,5730.772900390625,6121.480566406251
lag-llama,6,2025-10-03,7,6715.7900390625,5912.189,5716.587109375,6097.3814453125
lag-llama,6,2025-10-06,8,6740.27978515625,5902.6855,5696.496435546875,6128.358984375
lag-llama,6,2025-10-07,9,6714.58984375,5897.159,5683.406396484375,6119.655908203125
lag-llama,6,2025-10-08,10,6753.72021484375,5906.852,5723.4447265625,6103.235009765625
lag-llama,6,2025-10-09,11,6735.10986328125,5891.8643,5644.87783203125,6095.86103515625
lag-llama,6,2025-10-10,12,6552.509765625,5869.7954,5670.29814453125,6059.47265625
lag-llama,6,2025-10-13,13,6654.72021484375,5893.948,5701.416357421875,6067.5388671875
lag-llama,6,2025-10-14,14,6644.31005859375,5872.6367,5693.498681640625,6061.203564453125
lag-llama,6,2025-10-15,15,6671.06005859375,5877.393,5640.2142578125,6153.66455078125
lag-llama,6,2025-10-16,16,6629.06982421875,5860.5107,5633.848828125,6104.126416015625
lag-llama,6,2025-10-17,17,6664.009765625,5853.866,5676.73154296875,6076.85126953125
lag-llama,6,2025-10-20,18,6735.1298828125,5825.0737,5645.32802734375,5989.366455078125
lag-llama,6,2025-10-21,19,6735.35009765625,5849.761,5675.34599609375,6025.988037109375
lag-llama,6,2025-10-22,20,6699.39990234375,5840.2954,5640.969384765625,6036.31494140625
lag-llama,7,2025-10-09,1,6735.10986328125,6293.9067,6065.762841796875,6491.91630859375
lag-llama,7,2025-10-10,2,6552.509765625,6092.6133,5850.28662109375,6342.96328125
lag-llama,7,2025-10-13,3,6654.72021484375,6034.341,5838.32734375,6228.337744140625
lag-llama,7,2025-10-14,4,6644.31005859375,5988.9536,5800.25576171875,6175.45498046875
lag-llama,7,2025-10-15,5,6671.06005859375,5976.933,5809.694189453125,6181.962109375
lag-llama,7,2025-10-16,6,6629.06982421875,5962.7524,5749.186279296875,6173.35712890625
lag-llama,7,2025-10-17,7,6664.009765625,5973.2417,5744.419677734375,6208.39697265625
lag-llama,7,2025-10-20,8,6735.1298828125,5967.4307,5778.43720703125,6204.257666015625
lag-llama,7,2025-10-21,9,6735.35009765625,5939.415,5747.091162109375,6123.673779296875
lag-llama,7,2025-10-22,10,6699.39990234375,5936.8926,5737.488134765625,6136.033740234375
lag-llama,7,2025-10-23,11,6738.43994140625,5956.203,5772.45068359375,6171.061865234376
lag-llama,7,2025-10-24,12,6791.68994140625,5921.5596,5691.99912109375,6159.4828125
lag-llama,7,2025-10-27,13,6875.16015625,5891.368,5706.040087890625,6086.506787109375
lag-llama,7,2025-10-28,14,6890.89013671875,5899.4795,5648.36962890625,6089.73173828125
lag-llama,7,2025-10-29,15,6890.58984375,5885.213,5661.917041015625,6100.180078125
lag-llama,7,2025-10-30,16,6822.33984375,5876.2925,5713.523876953125,6067.33095703125
lag-llama,7,2025-10-31,17,6840.2001953125,5845.95,5644.63076171875,6065.32236328125
lag-llama,7,2025-11-03,18,6851.97021484375,5849.27,5658.400439453125,6050.32880859375
lag-llama,7,2025-11-04,19,6771.5498046875,5865.138,5634.05244140625,6093.209326171876
lag-llama,7,2025-11-05,20,6796.2900390625,5848.788,5616.4693359375,6059.25859375
lag-llama,8,2025-10-23,1,6738.43994140625,6259.337,6066.5052734375,6483.573876953125
lag-llama,8,2025-10-24,2,6791.68994140625,6067.0493,5834.104345703125,6303.26650390625
lag-llama,8,2025-10-27,3,6875.16015625,6024.7246,5831.87861328125,6236.502587890625
lag-llama,8,2025-10-28,4,6890.89013671875,5989.7363,5790.558642578125,6186.365283203125
lag-llama,8,2025-10-29,5,6890.58984375,5989.225,5784.813134765625,6193.709619140625
lag-llama,8,2025-10-30,6,6822.33984375,5971.1694,5800.41083984375,6192.989501953125
lag-llama,8,2025-10-31,7,6840.2001953125,5967.561,5784.7646484375,6190.838671875
lag-llama,8,2025-11-03,8,6851.97021484375,5940.6494,5721.395263671875,6154.775830078125
lag-llama,8,2025-11-04,9,6771.5498046875,5992.9043,5789.511962890625,6189.9255859375
lag-llama,8,2025-11-05,10,6796.2900390625,5957.448,5767.506689453125,6139.840869140625
lag-llama,8,2025-11-06,11,6720.31982421875,5968.118,5756.08544921875,6222.036865234375
lag-llama,8,2025-11-07,12,6728.7998046875,5929.44,5661.66005859375,6202.7494140625
